date,open,high,low,close,adj_close,volume,symbol
2017-07-31,55.0,56.75,51.34999847412109,56.75,56.75,51871,PALASHSECU
2017-08-01,54.29999923706055,59.54999923706055,53.95000076293945,58.84999847412109,58.84999847412109,53297,PALASHSECU
2017-08-02,59.95000076293945,61.75,56.29999923706055,61.75,61.75,13483,PALASHSECU
2017-08-03,64.80000305175781,64.80000305175781,64.80000305175781,64.80000305175781,64.80000305175781,14341,PALASHSECU
2017-08-04,68.0,68.0,62.0,67.44999694824219,67.44999694824219,111611,PALASHSECU
2017-08-07,70.69999694824219,70.69999694824219,65.69999694824219,66.1500015258789,66.1500015258789,19766,PALASHSECU
2017-08-08,66.0,66.19999694824219,62.84999847412109,63.34999847412109,63.34999847412109,49930,PALASHSECU
2017-08-09,60.34999847412109,61.0,60.20000076293945,60.20000076293945,60.20000076293945,90383,PALASHSECU
2017-08-10,57.20000076293945,63.20000076293945,57.20000076293945,59.25,59.25,66114,PALASHSECU
2017-08-11,56.29999923706055,61.0,56.29999923706055,58.34999847412109,58.34999847412109,11812,PALASHSECU
2017-08-14,57.0,61.25,57.0,60.34999847412109,60.34999847412109,36175,PALASHSECU
2017-08-16,57.34999847412109,63.34999847412109,57.34999847412109,63.34999847412109,63.34999847412109,39890,PALASHSECU
2017-08-17,62.04999923706055,66.5,62.04999923706055,63.84999847412109,63.84999847412109,33977,PALASHSECU
2017-08-18,64.4000015258789,67.0,62.20000076293945,66.94999694824219,66.94999694824219,41616,PALASHSECU
2017-08-21,66.0,70.25,64.05000305175781,70.05000305175781,70.05000305175781,31822,PALASHSECU
2017-08-22,67.0,73.5,67.0,71.3499984741211,71.3499984741211,14470,PALASHSECU
2017-08-23,68.5,74.75,68.5,70.69999694824219,70.69999694824219,20698,PALASHSECU
2017-08-24,68.19999694824219,73.0,68.0,69.5999984741211,69.5999984741211,12612,PALASHSECU
2017-08-28,68.25,73.0,68.25,70.80000305175781,70.80000305175781,17096,PALASHSECU
2017-08-29,68.25,73.19999694824219,68.25,70.0999984741211,70.0999984741211,8750,PALASHSECU
2017-08-30,72.3499984741211,72.4000015258789,68.30000305175781,71.55000305175781,71.55000305175781,12917,PALASHSECU
2017-08-31,72.0,74.0,68.30000305175781,73.4000015258789,73.4000015258789,20381,PALASHSECU
2017-09-01,71.5999984741211,77.0,70.05000305175781,75.55000305175781,75.55000305175781,37393,PALASHSECU
2017-09-04,77.9000015258789,79.30000305175781,77.0,79.30000305175781,79.30000305175781,59772,PALASHSECU
2017-09-05,83.25,83.25,80.80000305175781,83.25,83.25,37726,PALASHSECU
2017-09-06,85.0,87.4000015258789,80.3499984741211,86.05000305175781,86.05000305175781,28359,PALASHSECU
2017-09-07,88.0,88.0,81.75,81.75,81.75,30710,PALASHSECU
2017-09-08,81.75,81.75,77.69999694824219,77.8499984741211,77.8499984741211,16151,PALASHSECU
2017-09-11,81.19999694824219,81.69999694824219,78.0,81.69999694824219,81.69999694824219,30489,PALASHSECU
2017-09-12,81.69999694824219,85.75,78.5,83.44999694824219,83.44999694824219,40792,PALASHSECU
2017-09-13,85.0,87.5999984741211,80.5,83.05000305175781,83.05000305175781,33086,PALASHSECU
