date,open,high,low,close,adj_close,volume,symbol
2002-07-01,18.5,18.89999961853028,18.299999237060547,18.600000381469727,13.320388793945312,84409,INDUSINDBK
2002-07-02,18.600000381469727,19.0,18.5,18.64999961853028,13.356193542480469,34616,INDUSINDBK
2002-07-03,18.64999961853028,19.0,17.649999618530273,17.950000762939453,12.854891777038574,89445,INDUSINDBK
2002-07-04,18.25,18.350000381469727,17.899999618530273,18.0,12.89069652557373,58765,INDUSINDBK
2002-07-05,17.850000381469727,18.200000762939453,17.649999618530273,18.100000381469727,12.962312698364258,30847,INDUSINDBK
2002-07-08,18.25,18.850000381469727,18.25,18.549999237060547,13.28457736968994,60407,INDUSINDBK
2002-07-09,18.600000381469727,18.850000381469727,18.299999237060547,18.549999237060547,13.28457736968994,50930,INDUSINDBK
2002-07-10,18.89999961853028,18.89999961853028,18.200000762939453,18.25,13.069734573364258,42355,INDUSINDBK
2002-07-11,18.0,18.39999961853028,17.899999618530273,18.0,12.89069652557373,26325,INDUSINDBK
2002-07-12,18.0,18.0,17.5,17.649999618530273,12.640043258666992,32957,INDUSINDBK
2002-07-15,17.350000381469727,17.799999237060547,17.049999237060547,17.149999618530273,12.28197193145752,34568,INDUSINDBK
2002-07-16,17.0,17.549999237060547,17.0,17.299999237060547,12.38939094543457,31833,INDUSINDBK
2002-07-17,17.399999618530273,17.399999618530273,17.0,17.049999237060547,12.210354804992676,22651,INDUSINDBK
2002-07-18,17.200000762939453,17.25,16.799999237060547,16.850000381469727,12.067124366760254,11050,INDUSINDBK
2002-07-19,16.799999237060547,17.149999618530273,16.700000762939453,17.0,12.174546241760254,11950,INDUSINDBK
2002-07-22,16.399999618530273,16.75,16.149999618530273,16.299999237060547,11.673243522644045,31590,INDUSINDBK
2002-07-23,16.200000762939453,16.450000762939453,16.0,16.149999618530273,11.565818786621094,39520,INDUSINDBK
2002-07-24,15.800000190734863,16.25,15.800000190734863,16.0,11.45839786529541,24985,INDUSINDBK
2002-07-25,16.600000381469727,16.600000381469727,16.100000381469727,16.350000381469727,11.709052085876465,24071,INDUSINDBK
2002-07-26,16.399999618530273,16.399999618530273,15.800000190734863,15.850000381469728,11.35097599029541,64231,INDUSINDBK
2002-07-29,15.850000381469728,15.899999618530272,15.5,15.800000190734863,11.315167427062988,52025,INDUSINDBK
2002-07-30,17.0,17.0,15.699999809265137,16.0,11.45839786529541,31304,INDUSINDBK
2002-07-31,15.949999809265137,16.5,15.600000381469728,15.899999618530272,11.386781692504885,27554,INDUSINDBK
2002-08-01,16.5,16.5,16.0,16.100000381469727,11.530012130737305,23971,INDUSINDBK
2002-08-02,16.0,16.200000762939453,15.899999618530272,16.0,11.45839786529541,33639,INDUSINDBK
2002-08-05,16.200000762939453,16.450000762939453,16.149999618530273,16.399999618530273,11.744857788085938,41042,INDUSINDBK
2002-08-06,16.600000381469727,16.600000381469727,16.25,16.350000381469727,11.709052085876465,8592,INDUSINDBK
2002-08-07,16.75,16.75,16.399999618530273,16.450000762939453,11.780664443969728,24862,INDUSINDBK
2002-08-08,16.450000762939453,16.649999618530273,16.049999237060547,16.100000381469727,11.530012130737305,24957,INDUSINDBK
2002-08-09,16.200000762939453,16.200000762939453,15.850000381469728,15.949999809265137,11.422589302062988,8215,INDUSINDBK
2002-08-12,15.800000190734863,16.299999237060547,15.800000190734863,16.149999618530273,11.565818786621094,16159,INDUSINDBK
2002-08-13,15.800000190734863,16.100000381469727,15.600000381469728,16.0,11.45839786529541,7450,INDUSINDBK
