date,open,high,low,close,adj_close,volume,symbol
2007-01-31,230.0,287.70001220703125,230.0,257.1499938964844,223.4408569335937,5335700,AUTOIND
2007-02-01,255.0,265.8500061035156,246.3000030517578,250.4499969482422,217.61917114257807,1754230,AUTOIND
2007-02-02,254.25,300.54998779296875,245.0,300.54998779296875,261.1516418457031,5443100,AUTOIND
2007-02-05,305.3999938964844,346.45001220703125,303.1000061035156,325.75,283.0482482910156,6191042,AUTOIND
2007-02-06,325.70001220703125,390.8999938964844,323.0,390.8999938964844,339.65789794921875,5331700,AUTOIND
2007-02-07,400.0,430.0,400.0,430.0,373.6324462890625,2565500,AUTOIND
2007-02-08,460.0,463.7000122070313,387.0,405.1000061035156,351.9965209960937,3882845,AUTOIND
2007-02-09,418.7999877929688,439.8999938964844,408.1499938964844,415.75,361.2503967285156,3313900,AUTOIND
2007-02-12,421.0,457.0,377.0499877929688,385.6499938964844,335.0961303710937,2383300,AUTOIND
2007-02-13,388.75,418.7000122070313,359.20001220703125,390.75,339.5276184082031,2562800,AUTOIND
2007-02-14,385.0,394.9500122070313,371.0,375.5499877929688,326.320068359375,1096600,AUTOIND
2007-02-15,381.0,413.1499938964844,381.0,412.8500061035156,358.73052978515625,1980000,AUTOIND
2007-02-19,420.0,439.7000122070313,418.0,422.6499938964844,367.2459106445313,1568375,AUTOIND
2007-02-20,424.0499877929688,429.2999877929688,384.0499877929688,395.8999938964844,344.00250244140625,1007800,AUTOIND
2007-02-21,402.5,425.0,396.5,420.25,365.1604919433594,2000200,AUTOIND
2007-02-22,425.7999877929688,428.3999938964844,398.1000061035156,403.7000122070313,350.77996826171875,1049700,AUTOIND
2007-02-23,398.8999938964844,398.8999938964844,363.3500061035156,363.3500061035156,315.71942138671875,580300,AUTOIND
2007-02-26,368.0,368.0,327.04998779296875,327.04998779296875,284.1778259277344,148700,AUTOIND
2007-02-27,327.04998779296875,327.04998779296875,310.70001220703125,310.70001220703125,269.9711608886719,17900,AUTOIND
2007-02-28,295.20001220703125,295.20001220703125,295.20001220703125,295.20001220703125,256.5030212402344,5400,AUTOIND
2007-03-01,280.45001220703125,280.45001220703125,280.45001220703125,280.45001220703125,243.68653869628903,6800,AUTOIND
2007-03-02,266.45001220703125,294.5,266.45001220703125,270.45001220703125,234.99742126464844,1014100,AUTOIND
2007-03-05,270.0,270.0,256.95001220703125,256.95001220703125,223.26710510253903,55600,AUTOIND
2007-03-06,256.0,267.79998779296875,244.1000061035156,244.1000061035156,212.1015625,229700,AUTOIND
2007-03-07,231.8999938964844,235.0,231.8999938964844,231.8999938964844,201.5008087158203,16000,AUTOIND
2007-03-08,217.9499969482422,225.0,217.9499969482422,218.3000030517578,191.75079345703125,103000,AUTOIND
2007-03-09,215.1000061035156,224.6999969482422,207.3999938964844,207.3999938964844,182.1764068603516,264700,AUTOIND
2007-03-12,215.8999938964844,215.8999938964844,197.0500030517578,197.0500030517578,173.08517456054688,250200,AUTOIND
2007-03-13,195.0,206.8999938964844,193.0,206.8999938964844,181.7372283935547,114000,AUTOIND
2007-03-14,202.0500030517578,217.25,197.3000030517578,217.25,190.8284912109375,230500,AUTOIND
2007-03-15,226.8500061035156,228.1499938964844,225.0,228.1499938964844,200.40284729003903,72000,AUTOIND
2007-03-16,238.0,239.6000061035156,217.3000030517578,234.8500061035156,206.2880249023437,291800,AUTOIND
2007-03-19,237.0,238.8999938964844,223.5500030517578,230.1499938964844,202.1596221923828,74300,AUTOIND
2007-03-20,234.8000030517578,236.8500061035156,225.1000061035156,227.0,199.3927154541016,93600,AUTOIND
2007-03-21,228.0,229.8999938964844,224.0,226.75,199.1731109619141,62700,AUTOIND
2007-03-22,231.3999938964844,231.3999938964844,222.0,227.3500061035156,199.70016479492188,105700,AUTOIND
2007-03-23,229.0,230.0,222.1000061035156,225.25,197.8555450439453,65400,AUTOIND
2007-03-26,225.0,228.0,220.0,224.6999969482422,197.3724060058593,51900,AUTOIND
2007-03-28,225.0,225.0,213.5500030517578,217.8000030517578,191.3115997314453,47400,AUTOIND
2007-03-29,215.0,218.0,209.1499938964844,210.3500061035156,184.76763916015625,43800,AUTOIND
2007-03-30,211.0,220.8999938964844,209.0,220.8999938964844,194.0345764160156,40000,AUTOIND
2007-04-02,219.0,222.8999938964844,209.8500061035156,209.8500061035156,184.3284454345703,82500,AUTOIND
2007-04-03,212.0,214.5,201.1000061035156,201.8500061035156,177.3013916015625,35100,AUTOIND
2007-04-04,206.0,211.9499969482422,203.0,211.9499969482422,186.1730499267578,67800,AUTOIND
2007-04-05,215.0,222.0,204.1499938964844,213.1000061035156,187.1832275390625,74800,AUTOIND
2007-04-09,218.0,223.8000030517578,214.5,223.8000030517578,196.5818786621093,81000,AUTOIND
2007-04-10,233.6499938964844,233.6499938964844,217.8000030517578,220.3000030517578,193.507553100586,68200,AUTOIND
2007-04-11,224.0,234.6999969482422,219.0,224.8500061035156,197.50421142578125,62100,AUTOIND
2007-04-12,215.0,223.9499969482422,202.4499969482422,218.5,191.92645263671875,17800,AUTOIND
2007-04-13,223.0,231.0,220.0,224.6499938964844,197.32850646972656,72700,AUTOIND
2007-04-16,229.0,234.4499969482422,225.0500030517578,230.5500030517578,202.510971069336,62400,AUTOIND
2007-04-17,230.8999938964844,232.0,218.6999969482422,220.3500061035156,193.551498413086,39900,AUTOIND
2007-04-18,222.0,227.0,218.0,219.6999969482422,192.98052978515625,20000,AUTOIND
2007-04-19,219.1000061035156,228.5,212.1000061035156,218.3999938964844,191.838623046875,31700,AUTOIND
2007-04-20,223.0,225.0,218.6000061035156,220.1000061035156,193.3318786621093,14800,AUTOIND
2007-04-23,224.0,224.0,216.1999969482422,218.75,192.14605712890625,20800,AUTOIND
2007-04-24,218.0500030517578,240.6499938964844,215.0500030517578,240.6499938964844,211.3826141357422,135900,AUTOIND
2007-04-25,247.6999969482422,260.5,243.0,248.1999969482422,218.014404296875,182700,AUTOIND
2007-04-26,250.1000061035156,256.0,235.0,236.4499969482422,207.69342041015625,86300,AUTOIND
2007-04-27,238.0,238.0,224.8000030517578,227.1499938964844,199.52447509765625,58600,AUTOIND
2007-04-30,223.0,234.0,219.0,227.8999938964844,200.18325805664065,23500,AUTOIND
2007-05-03,233.0,233.8999938964844,224.25,225.4499969482422,198.03121948242188,38500,AUTOIND
2007-05-04,227.0,228.9499969482422,212.5,216.8000030517578,190.43321228027344,63400,AUTOIND
2007-05-07,222.0,226.0,218.5500030517578,223.3999938964844,196.2305145263672,123400,AUTOIND
2007-05-08,224.0,232.0,216.0,217.8000030517578,191.3115997314453,57300,AUTOIND
2007-05-09,219.0,219.8999938964844,215.5,216.25,189.9501190185547,20400,AUTOIND
2007-05-10,220.0,237.8999938964844,217.0,237.8999938964844,208.96707153320312,77500,AUTOIND
2007-05-11,261.70001220703125,261.70001220703125,235.1000061035156,239.0,209.93328857421875,277900,AUTOIND
